pk_woo_id,status,operation_key,operation_description,operation_type,operation_subtype,operation_order,priority_score,duration,duration_unit,confirmed_work,confirmed_work_unit,required_skill_desc,predecessor_operation_key,order_basic_start_date,order_basic_end_date,operation_scheduled_start,operation_scheduled_end,fk_assigned_technician_id,asset_status,asset_description,asset_criticality,asset_address_street,asset_address_door,asset_address_post_code,asset_address_city,asset_address_region,customer_description,is_corrective,duration_minutes,asset_lat,asset_lng
438,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,4/11/2024,8/11/2024,,,,In service,Asset Description 44,Adequate,Naamsestraat,50.0,3000.0,Leuven,Flanders,Customer 19,1,5,50.8721496,4.6996125
439,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,4/11/2024,8/11/2024,,,,In service,Asset Description 44,Adequate,Naamsestraat,50.0,3000.0,Leuven,Flanders,Customer 19,1,5,50.8721496,4.6996125
440,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,4/11/2024,8/11/2024,,,,In service,Asset Description 44,Adequate,Naamsestraat,50.0,3000.0,Leuven,Flanders,Customer 19,1,5,50.8721496,4.6996125
441,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,4/11/2024,8/11/2024,,,,In service,Asset Description 44,Adequate,Naamsestraat,50.0,3000.0,Leuven,Flanders,Customer 19,1,10,50.8721496,4.6996125
428,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,4/11/2024,8/11/2024,,,,In service,Asset Description 45,Good,Ijzerenleen,55.0,2800.0,Mechelen,Flanders,Customer 10,1,30,51.0260505,4.4788407
429,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,4/11/2024,8/11/2024,,,,In service,Asset Description 45,Good,Ijzerenleen,55.0,2800.0,Mechelen,Flanders,Customer 10,1,60,51.0260505,4.4788407
430,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,4/11/2024,8/11/2024,,,,In service,Asset Description 45,Good,Ijzerenleen,55.0,2800.0,Mechelen,Flanders,Customer 10,1,5,51.0260505,4.4788407
431,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,4/11/2024,8/11/2024,,,,In service,Asset Description 45,Good,Ijzerenleen,55.0,2800.0,Mechelen,Flanders,Customer 10,1,5,51.0260505,4.4788407
432,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,4/11/2024,8/11/2024,,,,In service,Asset Description 45,Good,Ijzerenleen,55.0,2800.0,Mechelen,Flanders,Customer 10,1,5,51.0260505,4.4788407
433,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,4/11/2024,8/11/2024,,,,In service,Asset Description 45,Good,Ijzerenleen,55.0,2800.0,Mechelen,Flanders,Customer 10,1,5,51.0260505,4.4788407
434,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,4/11/2024,8/11/2024,,,,In service,Asset Description 45,Good,Ijzerenleen,55.0,2800.0,Mechelen,Flanders,Customer 10,1,10,51.0260505,4.4788407
445,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 46,Adequate,Zonnestraat,60.0,9000.0,Ghent,Flanders,Customer 19,1,30,51.0504043,3.7218851
446,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 46,Adequate,Zonnestraat,60.0,9000.0,Ghent,Flanders,Customer 19,1,60,51.0504043,3.7218851
447,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 46,Adequate,Zonnestraat,60.0,9000.0,Ghent,Flanders,Customer 19,1,5,51.0504043,3.7218851
448,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 46,Adequate,Zonnestraat,60.0,9000.0,Ghent,Flanders,Customer 19,1,5,51.0504043,3.7218851
449,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 46,Adequate,Zonnestraat,60.0,9000.0,Ghent,Flanders,Customer 19,1,5,51.0504043,3.7218851
450,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 46,Adequate,Zonnestraat,60.0,9000.0,Ghent,Flanders,Customer 19,1,5,51.0504043,3.7218851
451,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 46,Adequate,Zonnestraat,60.0,9000.0,Ghent,Flanders,Customer 19,1,10,51.0504043,3.7218851
452,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 47,Bad,Nationalestraat,65.0,2000.0,Antwerpen,Flanders,Customer 29,1,30,51.2154209,4.3990032
453,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 47,Bad,Nationalestraat,65.0,2000.0,Antwerpen,Flanders,Customer 29,1,60,51.2154209,4.3990032
454,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 47,Bad,Nationalestraat,65.0,2000.0,Antwerpen,Flanders,Customer 29,1,5,51.2154209,4.3990032
455,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 47,Bad,Nationalestraat,65.0,2000.0,Antwerpen,Flanders,Customer 29,1,5,51.2154209,4.3990032
456,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 47,Bad,Nationalestraat,65.0,2000.0,Antwerpen,Flanders,Customer 29,1,5,51.2154209,4.3990032
457,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 47,Bad,Nationalestraat,65.0,2000.0,Antwerpen,Flanders,Customer 29,1,5,51.2154209,4.3990032
458,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 47,Bad,Nationalestraat,65.0,2000.0,Antwerpen,Flanders,Customer 29,1,10,51.2154209,4.3990032
459,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 48,Adequate,Sint-Jakobsstraat,70.0,8000.0,Bruges,Flanders,Customer 20,1,30,51.2113882,3.2209593
460,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 48,Adequate,Sint-Jakobsstraat,70.0,8000.0,Bruges,Flanders,Customer 20,1,60,51.2113882,3.2209593
461,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 48,Adequate,Sint-Jakobsstraat,70.0,8000.0,Bruges,Flanders,Customer 20,1,5,51.2113882,3.2209593
462,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 48,Adequate,Sint-Jakobsstraat,70.0,8000.0,Bruges,Flanders,Customer 20,1,5,51.2113882,3.2209593
463,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 48,Adequate,Sint-Jakobsstraat,70.0,8000.0,Bruges,Flanders,Customer 20,1,5,51.2113882,3.2209593
464,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 48,Adequate,Sint-Jakobsstraat,70.0,8000.0,Bruges,Flanders,Customer 20,1,5,51.2113882,3.2209593
465,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 48,Adequate,Sint-Jakobsstraat,70.0,8000.0,Bruges,Flanders,Customer 20,1,10,51.2113882,3.2209593
466,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 49,Adequate,Av. du Bourg. Jean Materne,115.0,5100.0,Namur,Wallonia,Customer 21,1,30,,
467,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 49,Adequate,Av. du Bourg. Jean Materne,115.0,5100.0,Namur,Wallonia,Customer 21,1,60,,
468,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 49,Adequate,Av. du Bourg. Jean Materne,115.0,5100.0,Namur,Wallonia,Customer 21,1,5,,
469,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 49,Adequate,Av. du Bourg. Jean Materne,115.0,5100.0,Namur,Wallonia,Customer 21,1,5,,
470,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 49,Adequate,Av. du Bourg. Jean Materne,115.0,5100.0,Namur,Wallonia,Customer 21,1,5,,
471,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 49,Adequate,Av. du Bourg. Jean Materne,115.0,5100.0,Namur,Wallonia,Customer 21,1,5,,
472,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 49,Adequate,Av. du Bourg. Jean Materne,115.0,5100.0,Namur,Wallonia,Customer 21,1,10,,
473,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 50,Bad,Avenue Louise,50.0,6000.0,Charleroi,Wallonia,Customer 22,1,30,50.4346232,4.4529321
474,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 50,Bad,Avenue Louise,50.0,6000.0,Charleroi,Wallonia,Customer 22,1,60,50.4346232,4.4529321
475,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 50,Bad,Avenue Louise,50.0,6000.0,Charleroi,Wallonia,Customer 22,1,5,50.4346232,4.4529321
476,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 50,Bad,Avenue Louise,50.0,6000.0,Charleroi,Wallonia,Customer 22,1,5,50.4346232,4.4529321
477,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 50,Bad,Avenue Louise,50.0,6000.0,Charleroi,Wallonia,Customer 22,1,5,50.4346232,4.4529321
478,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 50,Bad,Avenue Louise,50.0,6000.0,Charleroi,Wallonia,Customer 22,1,5,50.4346232,4.4529321
479,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 50,Bad,Avenue Louise,50.0,6000.0,Charleroi,Wallonia,Customer 22,1,10,50.4346232,4.4529321
480,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 51,Adequate,Bd John Fitzgerald Kennedy,2.0,7000.0,Mons,Wallonia,Customer 23,1,30,,
481,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 51,Adequate,Bd John Fitzgerald Kennedy,2.0,7000.0,Mons,Wallonia,Customer 23,1,60,,
482,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 51,Adequate,Bd John Fitzgerald Kennedy,2.0,7000.0,Mons,Wallonia,Customer 23,1,5,,
483,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 51,Adequate,Bd John Fitzgerald Kennedy,2.0,7000.0,Mons,Wallonia,Customer 23,1,5,,
484,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 51,Adequate,Bd John Fitzgerald Kennedy,2.0,7000.0,Mons,Wallonia,Customer 23,1,5,,
485,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 51,Adequate,Bd John Fitzgerald Kennedy,2.0,7000.0,Mons,Wallonia,Customer 23,1,5,,
486,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 51,Adequate,Bd John Fitzgerald Kennedy,2.0,7000.0,Mons,Wallonia,Customer 23,1,10,,
487,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 52,Adequate,Rue Victor Hugo,100.0,4000.0,Liège,Wallonia,Customer 24,1,30,50.6319892,5.5030891
488,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 52,Adequate,Rue Victor Hugo,100.0,4000.0,Liège,Wallonia,Customer 24,1,60,50.6319892,5.5030891
489,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 52,Adequate,Rue Victor Hugo,100.0,4000.0,Liège,Wallonia,Customer 24,1,5,50.6319892,5.5030891
490,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 52,Adequate,Rue Victor Hugo,100.0,4000.0,Liège,Wallonia,Customer 24,1,5,50.6319892,5.5030891
491,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 52,Adequate,Rue Victor Hugo,100.0,4000.0,Liège,Wallonia,Customer 24,1,5,50.6319892,5.5030891
492,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 52,Adequate,Rue Victor Hugo,100.0,4000.0,Liège,Wallonia,Customer 24,1,5,50.6319892,5.5030891
493,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 52,Adequate,Rue Victor Hugo,100.0,4000.0,Liège,Wallonia,Customer 24,1,10,50.6319892,5.5030891
559,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 53,Good,Rue de Fer,48.0,5000.0,Namur,Wallonia,Customer 25,1,30,50.4666545,4.8657934
560,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 53,Good,Rue de Fer,48.0,5000.0,Namur,Wallonia,Customer 25,1,60,50.4666545,4.8657934
561,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 53,Good,Rue de Fer,48.0,5000.0,Namur,Wallonia,Customer 25,1,5,50.4666545,4.8657934
562,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 53,Good,Rue de Fer,48.0,5000.0,Namur,Wallonia,Customer 25,1,5,50.4666545,4.8657934
563,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 53,Good,Rue de Fer,48.0,5000.0,Namur,Wallonia,Customer 25,1,5,50.4666545,4.8657934
564,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 53,Good,Rue de Fer,48.0,5000.0,Namur,Wallonia,Customer 25,1,5,50.4666545,4.8657934
565,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 53,Good,Rue de Fer,48.0,5000.0,Namur,Wallonia,Customer 25,1,10,50.4666545,4.8657934
552,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 54,Adequate,Bd Joseph Tirou,12.0,6000.0,Charleroi,Wallonia,Customer 26,1,30,50.4082873,4.4381427
553,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 54,Adequate,Bd Joseph Tirou,12.0,6000.0,Charleroi,Wallonia,Customer 26,1,60,50.4082873,4.4381427
554,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 54,Adequate,Bd Joseph Tirou,12.0,6000.0,Charleroi,Wallonia,Customer 26,1,5,50.4082873,4.4381427
555,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 54,Adequate,Bd Joseph Tirou,12.0,6000.0,Charleroi,Wallonia,Customer 26,1,5,50.4082873,4.4381427
556,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 54,Adequate,Bd Joseph Tirou,12.0,6000.0,Charleroi,Wallonia,Customer 26,1,5,50.4082873,4.4381427
557,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 54,Adequate,Bd Joseph Tirou,12.0,6000.0,Charleroi,Wallonia,Customer 26,1,5,50.4082873,4.4381427
558,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 54,Adequate,Bd Joseph Tirou,12.0,6000.0,Charleroi,Wallonia,Customer 26,1,10,50.4082873,4.4381427
545,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 55,Bad,Rue de la Station,5.0,7000.0,Mons,Wallonia,Customer 14,1,30,50.4214021,3.8453679
546,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 55,Bad,Rue de la Station,5.0,7000.0,Mons,Wallonia,Customer 14,1,60,50.4214021,3.8453679
547,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 55,Bad,Rue de la Station,5.0,7000.0,Mons,Wallonia,Customer 14,1,5,50.4214021,3.8453679
548,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 55,Bad,Rue de la Station,5.0,7000.0,Mons,Wallonia,Customer 14,1,5,50.4214021,3.8453679
549,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 55,Bad,Rue de la Station,5.0,7000.0,Mons,Wallonia,Customer 14,1,5,50.4214021,3.8453679
550,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 55,Bad,Rue de la Station,5.0,7000.0,Mons,Wallonia,Customer 14,1,5,50.4214021,3.8453679
551,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 55,Bad,Rue de la Station,5.0,7000.0,Mons,Wallonia,Customer 14,1,10,50.4214021,3.8453679
538,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 56,Adequate,Rue de Mons,9.0,4000.0,Liège,Wallonia,Customer 17,1,30,50.6404984,5.5542615
539,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 56,Adequate,Rue de Mons,9.0,4000.0,Liège,Wallonia,Customer 17,1,60,50.6404984,5.5542615
540,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 56,Adequate,Rue de Mons,9.0,4000.0,Liège,Wallonia,Customer 17,1,5,50.6404984,5.5542615
541,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 56,Adequate,Rue de Mons,9.0,4000.0,Liège,Wallonia,Customer 17,1,5,50.6404984,5.5542615
